,Цена,Латитуда,Лонгитуда,Бројнасоби,Квадратура,Греење,Спрат,Типнастанот,Состојба,Опрема,Лифт,Бројнабалкони,Бројнабањи,Подрум,Бројнапаркинг/гаража,Ориентација
2786,70000,41.931839,21.502835,3.0,82,Друго,Приземје,ВоЗграда,Стар,Празен,Не,2Балкони,2,Да,1Гаража,Исток
2787,49000,41.9870695865131,21.4519291484375,3.0,55,Централно,5кат,ВоЗграда,Нов,Празен,Да,1Балкон,1,Не,1Паркинг,Југоисток
2788,35000,41.111733,20.798579,2.0,47,Струја,5кат,ВоЗграда,Стар,Празен,Не,1Балкон,1,Да,Нема,Северозапад
2789,85000,41.9870695865131,21.4519291484375,3.0,70,Струја,1кат,ВоЗграда,Нов,Наместен,Да,1Балкон,1,Не,1Гаража,Југ
2790,42990,42.009423,20.971549,2.0,59,Струја,2кат,ВоЗграда,Нов,Празен,Да,1Балкон,1,Не,Нема,Запад
2791,109000,41.931839,21.502835,4.0,109,Струја,2кат,ВоЗграда,Нов,Празен,Да,Повеќеод3балкони,1,Не,1Паркинг,Север
2792,35000,41.949632,21.502494,2.0,40,Нема,6кат,ВоЗграда,Стар,Празен,Не,1Балкон,1,Да,Нема,Југ
2793,42500,41.9870695865131,21.4519291484375,3.0,55,Струја,Приземје,ВоЗграда,Стар,Полунаместен,Не,1Балкон,1,Да,Нема,Југоисток
2794,107000,41.949632,21.502494,4.0,116,Централно,1кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Не,1Паркинг,Југоисток
2795,51300,41.991502,21.39781,3.0,54,Централно,1кат,ВоЗграда,Стар,Празен,Не,Нема,1,Не,1Паркинг,Север
2796,52000,41.9870695865131,21.4519291484375,2.0,60,Централно,4кат,ВоЗграда,Стар,Наместен,Не,1Балкон,1,Да,Нема,Северозапад
2797,68500,41.978187,21.427388,2.0,55,Централно,4кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Не,Повеќеод3паркингместа,Југ
2798,57000,41.991502,21.39781,3.0,59,Централно,3кат,ВоЗграда,Стар,Празен,Не,1Балкон,1,Да,Нема,Исток
2799,64000,41.031728,21.329358,4.0,80,Струја,3кат,ВоЗграда,Нов,Празен,Да,2Балкони,2,Не,1Паркинг,Исток
2800,75000,41.949632,21.502494,2.0,86,Централно,5кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,2,Не,1Паркинг,Исток
