,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
782,1600€,41.966811,22.781396,Ford,Focus,2001,Дизел,300000,Рачен,Каравани,Сива,Странска,092019,72kw/98ks,
783,По договор,41.989867,21.581912,Fiat,Bravo,2007,Дизел,180000,Рачен,Хеџбек,Сина,Македонска,042018,88kw/120ks,
784,1€,42.132926,21.715878,Mercedes-Benz,C220,2000,Дизел,200000,Автоматски,Седани,Црвена,Македонска,072019,105kw/143ks,
785,900€,42.009423,20.971549,VWVolkswagen,Golf,1995,Дизел,20000,Рачен,Хеџбек,Црвена,Македонска,082019,44kw/60ks,
786,999€,41.9870695865131,21.4519291484375,Opel,Vectra,1997,Дизел,250000,Рачен,Каравани,Бела,Македонска,022017,60kw/82ks,
787,2900€,41.9870695865131,21.4519291484375,Seat,Ibiza,2004,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,122019,55kw/75ks,
788,1800€,41.9870695865131,21.4519291484375,Mitsubishi,Carisma,1997,Бензин,200000,Рачен,Седани,Зелена,Македонска,092019,66kw/90ks,
789,1€,41.346182,21.553379,Seat,Ibiza,1997,Бензин,200000,Рачен,Хеџбек,Црвена,Македонска,062019,66kw/90ks,
790,3800€,41.346182,21.553379,Opel,Astra,2005,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,122019,59kw/80ks,
791,3900€,41.9870695865131,21.4519291484375,Fiat,Bravo,2007,Дизел,170000,Рачен,Хеџбек,Сина,Македонска,032018,88kw/120ks,
792,1699€,41.715954,21.770997,Fiat,Punto,2001,Дизел,190000,Рачен,Maлиградски,Црна,Македонска,102019,66kw/90ks,
793,4600€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2004,Дизел,250000,Рачен,Седани,Сива,Македонска,042020,105kw/143ks,
794,По договор,42.00877,21.45126,VWVolkswagen,Touran,2005,Дизел,250000,Рачен,Моноволумен,Сива,Македонска,012020,140kw/190ks,
795,2800€,41.0393675907031,21.3499573652343,Peugeot,307,2003,Дизел,150000,Рачен,Хеџбек,Сива,Македонска,012020,70kw/95ks,
796,2800€,41.346182,21.553379,Peugeot,307,2005,Дизел,25000,Рачен,Хеџбек,Сива,Странска,112019,80kw/109ks,
797,1300€,42.132926,21.715878,VWVolkswagen,Golf,1996,Дизел,200000,Рачен,Maлиградски,Бела,Македонска,102019,60kw/82ks,
798,1€,41.9870695865131,21.4519291484375,Seat,Leon,2010,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,042019,103kw/140ks,
799,6200€,41.801881,20.913259,Mercedes-Benz,C200,2006,Дизел,190000,Рачен,Седани,Сива,Македонска,052019,90kw/122ks,
800,1900€,41.9870695865131,21.4519291484375,Ford,Galaxy,1997,Дизел,20000,Рачен,Каравани,Сина,Македонска,102019,1kw/1ks,
801,3500€,41.9870695865131,21.4519291484375,Renault,Megane,2006,Дизел,200000,Рачен,Каравани,Бела,Македонска,072019,90kw/122ks,
802,1850€,42.205478,22.333429,Ford,Mondeo,1996,Бензин/Плин,200000,Рачен,Седани,Црна,Македонска,012018,103kw/140ks,
803,6200€,41.9870695865131,21.4519291484375,VWVolkswagen,Jetta,2006,Дизел,190000,Рачен,Седани,Сива,Македонска,112020,103kw/140ks,
804,1€,41.9870695865131,21.4519291484375,Renault,Clio,2000,Бензин,120000,Рачен,Хеџбек,Сива,Македонска,062019,43kw/58ks,
805,По договор,42.013646,21.32586,Opel,Astra,2006,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,032020,74kw/101ks,
806,7990€,41.978187,21.427388,Opel,Insignia,2009,Дизел,150000,Рачен,Седани,Сина,Македонска,122019,98kw/133ks,
807,999€,41.031728,21.329358,Opel,Omega,1995,Дизел,190000,Рачен,Седани,Бела,Македонска,052019,96kw/131ks,
808,1500€,41.031728,21.329358,Opel,Vectra,2000,Дизел,250000,Рачен,Каравани,Сива,Македонска,022020,74kw/101ks,
809,1050€,41.438304,22.004864,Opel,Corsa,1997,Бензин,200000,Рачен,Maлиградски,Зелена,Македонска,072019,66kw/90ks,
810,8200€,42.132926,21.715878,Skoda,Octavia,2010,Дизел,140000,Рачен,Седани,Црна,Македонска,122019,77kw/105ks,
811,2300€,41.715954,21.770997,VWVolkswagen,Golf,2000,Дизел,250000,Рачен,Каравани,Сива,Македонска,052019,66kw/90ks,
812,По договор,41.7135191588943,21.7742671195621,Peugeot,307,2004,Дизел,200000,Рачен,Хеџбек,Сива,Странска,122018,80kw/109ks,
813,4250€,41.715954,21.770997,VWVolkswagen,Golf,2005,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,022018,78kw/106ks,
814,1€,42.009423,20.971549,Mercedes-Benz,A140,1999,Бензин,180000,Рачен,Maлиградски,Сина,Странска,012017,1kw/1ks,
815,17000€,41.991502,21.39781,Audi,Q7,2007,Дизел,200000,Автоматски,Теренци-SUV,Црна,Македонска,112019,208kw/283ks,
816,3200€,41.9388624333627,21.5201727990723,VWVolkswagen,Golf,1999,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,032020,85kw/116ks,
